0.3225806451612903,3.54d,tatra tatrādhigacchati,3.65d,śivadevo ’dhigacchati
0.3225806451612903,3.41a,rasatanmātrato vīra,3.42a,gandhatanmātrato pādau
0.3225806451612903,3.39a,sparśatanmātrato jātaḥ,3.41a,rasatanmātrato vīra
0.3225806451612903,3.32a,sparśatanmātrato bāyuḥ,3.41a,rasatanmātrato vīra
0.3225806451612903,3.27a,śakramaṇḍalakaṁ sarvam,9.8c,jñānavijñānakaṁ sarvam
0.3225806451612903,3.18b,bhuvanasya pramāṇataḥ,4.64b,lavaṇodam pramāṇataḥ
0.3225806451612903,2.9c,anādimadhyamāntaś ca,2.11c,śivam anādimadhyāntam
0.3225806451612903,2.6b,śivaṁ param anāmayam,4.51b,vākviśuddham anāmayam
0.3225806451612903,11.28a,saptalokaṁ mahādevi,11.79d,saptalokaṁ purārthakaḥ
0.3225806451612903,11.28a,saptalokaṁ mahādevi,11.77b,saptalokaṁ prakīrtitam
0.3225806451612903,1.16a,idānīṁsampravakṣyāmi,3.25a,śakranāma pravakṣyāmi
0.3225806451612903,1.11a,jñānavidā mahādevaḥ,1.30a,dvividhaś ca mahādevaḥ
0.32142857142857145,8.28d,sarvayajñam varānane,11.54d,saṅsārāni varānane
0.32142857142857145,8.12d,guṇalakṣaṇam eva ca,11.91d,praṇavam ekam eva ca
0.32142857142857145,4.49d,ukāram paramaṁ padam,7.28b,oṁkāraṁ paramādikam
0.32142857142857145,4.49d,ukāram paramaṁ padam,4.59b,asadbhavaṁ paraṁ padam
0.32142857142857145,3.78c,paramātmā mahādevo,11.64c,paramātmā nāsike ca
0.32142857142857145,3.1c,tataḥ puruṣa evāsīt,3.5a,tata ākāśam evāsīt
0.32142857142857145,11.25b,nāsikāgre sadāśivam,11.88b,anta-devo sadāśivam
0.32142857142857145,1.18c,anāmayam anidhanam,4.43a,anāśrayam anaupamyam
0.32,7.5a,ukāro līyate ’kāre,7.5b,akāro līnam makāre
0.3157894736842105,2.3d,hṛdisthaṁ saṁnyaset vudhaḥ,7.13d,paścime ta nyaset vudhaḥ
0.3157894736842105,11.87c,siddhaṁ sadāśivam proktam,11.89a,siddhaṅ kriyā iti proktam
0.3142857142857143,9.3d,prāpyante paramaṁ śivam,11.70a,pittaṁ śivañ ca paramam
0.3142857142857143,8.6d,praṇavaṁ tryakṣaraṁ smṛtam,11.64d,praṇavaṁ bhedalakṣaṇam
0.3142857142857143,7.8d,dhūma-rudras tathaiva ca,7.22b,svāhā patnī tathaiva ca
0.3142857142857143,7.8d,dhūma-rudras tathaiva ca,10.9b,śūnye girau tathaiva ca
0.3142857142857143,7.6b,umā svāhā tathaiva ca,11.90b,antaṁ prabhus tathaiva ca
0.3142857142857143,7.3c,śivo brahmāpi viṣṇuś ca,7.4c,brahmā viṣṇu śivaś caiva
0.3142857142857143,7.2c,brahmā viṣṇu-śivaś caiva,9.38a,brahmā viṣṇuḥ maheśvaraḥ
0.3142857142857143,7.2c,brahmā viṣṇu-śivaś caiva,11.55c,brahmā viṣṇu-tathā rudraḥ
0.3142857142857143,7.22b,svāhā patnī tathaiva ca,10.9b,śūnye girau tathaiva ca
0.3142857142857143,7.17a,bhasmanā śudhyate sarvam,7.29b,bhasmanā śuddhamūrtaye
0.3142857142857143,5.1c,yadi prāṇaṁ parityaktam,7.29c,tāvat deham parityaktam
0.3142857142857143,4.76c,tanmātrāhaṅkaro buddhiḥ,7.4a,emahaṅkāro mano buddhiḥ
0.3142857142857143,4.61d,saptadvīpaḥ prakīrtitaḥ,11.63b,viṣṇujñānaṁ prakīrtitaḥ
0.3142857142857143,4.29a,gauṇikā mantram ity uktaḥ,4.73d,gauṇikamantram ucyate
0.3142857142857143,4.26d,jamadagnis tathaiva ca,7.25b,sthiti-viṣṇuḥ tathaiva ca
0.3142857142857143,4.25d,śivatvan te prakīrtitaḥ,4.61d,saptadvīpaḥ prakīrtitaḥ
0.3142857142857143,4.25d,śivatvan te prakīrtitaḥ,11.86d,śīla-dharmaḥ prakīrtitaḥ
0.3142857142857143,4.25d,śivatvan te prakīrtitaḥ,11.75d,saptabhedaḥ prakīrtitaḥ
0.3142857142857143,4.25d,śivatvan te prakīrtitaḥ,11.63b,viṣṇujñānaṁ prakīrtitaḥ
0.3142857142857143,3.83c,yathā sambhavate sarvam,7.17a,bhasmanā śudhyate sarvam
0.3142857142857143,3.62a,buddhir adhyavasāyatve,4.4c,buddhir abyaktam āyatvam
0.3142857142857143,3.38c,vaktavyam adhibhūtañ ca,3.39c,gṛhyamāno ’dhibhūtaś ca
0.3142857142857143,3.22d,dhūmaketus tathaiva ca,7.25b,sthiti-viṣṇuḥ tathaiva ca
0.3142857142857143,3.13d,bhautikā nābhir ucyate,3.28d,bhautikān tu ’bhidhīyate
0.3142857142857143,2.8a,paramātyantam atulam āthulam,2.11a,sūkṣmam atyanta-paramam
0.3142857142857143,2.4b,prabhāmātram atīndriyam,3.2b,sūkṣma-nityam atīndriyaḥ
0.3142857142857143,11.63b,viṣṇujñānaṁ prakīrtitaḥ,11.86d,śīla-dharmaḥ prakīrtitaḥ
0.3142857142857143,11.63b,viṣṇujñānaṁ prakīrtitaḥ,11.75d,saptabhedaḥ prakīrtitaḥ
0.3142857142857143,11.43c,yo vetti na punarjanmaḥ,11.60b,na punarjanmakaṁ brajet
0.3142857142857143,1.26c,tasyāntare prabhāmātram,2.4b,prabhāmātram atīndriyam
0.3125,8.7c,sakalaniṣkalam bhasmam,8.8a,bhasmadehañ ca sakalam
0.3125,7.3b,sthitir eva nigadyate,7.4d,pralīnañ ca nigadyate
0.3125,7.3b,sthitir eva nigadyate,7.4b,pralīnañ ca nigadyate
0.3125,7.3b,sthitir eva nigadyate,11.92d,praṇavañ ca nigadyate
0.3125,7.2d,utpattiś ca nigadyate,7.3b,sthitir eva nigadyate
0.3125,7.2b,utpattiś ca nigadyate,7.3b,sthitir eva nigadyate
0.3125,7.23a,sakāro bhagavān viṣṇuḥ,8.6b,sakāro viṣṇur eva ca
0.3125,4.9c,nirmitaṁ paramānandam,5.21b,nirbāṇam paramaṁ padam
0.3125,4.74b,vaiṣṇavaṁ mantram eva ca,11.91d,praṇavam ekam eva ca
0.3125,4.72c,uttare soma-saṁnyaste,4.74c,bāyabyāṁ soma-saṁnyasya
0.3125,4.67c,tataḥ paran daśaguṇam,4.68c,tato daśaguṇaṁ caivam
0.3125,4.65c,tato daśaguṇaṁ caivam,4.67c,tataḥ paran daśaguṇam
0.3125,4.64c,tato daśaguṇam śaṅkaṁ,4.67c,tataḥ paran daśaguṇam
0.3125,4.63d,samudraḥ parikīrtitaḥ,4.67d,gomedhaṁ parikīrtitam
0.3125,4.50c,līna-hi līnam atyantam,11.25d,sthānam atyantanirmalam
0.3125,4.50a,makāram paramaṁ divyam,5.21b,nirbāṇam paramaṁ padam
0.3125,4.47b,vyādhiśokavivarjitaḥ,4.50d,’kṣaramantravivarjitaḥ
0.3125,4.36d,janmakleśavivarjitaḥ,4.50d,’kṣaramantravivarjitaḥ
0.3125,4.19a,tadvad avyaktam atyantam,4.50c,līna-hi līnam atyantam
0.3125,3.69b,śiva eko ’dhitiṣṭhati,3.69d,śiva eko ’bhitṛptyate
0.3125,3.65d,śivadevo ’dhigacchati,3.69b,śiva eko ’dhitiṣṭhati
0.3125,3.5d,śabdasparśaguṇātmakam,3.7a,śabdasparśavirūpākhyā
0.3125,3.56d,mārutaś cābhitṛptyate,3.69d,śiva eko ’bhitṛptyate
0.3125,3.56d,mārutaś cābhitṛptyate,3.61b,ugradevo ’bhitṛptyate
0.3125,3.48a,pāyūpasthe śuci-r-iti,3.52c,pāyūpasthe sthito sarvam
0.3125,3.39a,sparśatanmātrato jātaḥ,3.40a,rūpatanmātrato pāyuḥ
0.3125,3.35a,gandhatanmātrato bhūmiḥ,3.41a,rasatanmātrato vīra
0.3125,3.33c,tatra sūryādhidevataḥ,3.34c,baruṇas tatra devataḥ
0.3125,3.31a,śabdatanmātrato vyomaḥ,3.40a,rūpatanmātrato pāyuḥ
0.3125,3.2c,acintya-durlabho jñeyaḥ,4.5a,acintyam atidurjñeyam
0.3125,3.29b,prājāpatyaṅ guṇālayam,4.12a,prājāpatyaṁ mahālokam
0.3125,3.25d,rātri nirmalam eva ca,7.12d,rekhā maṇḍalam eva ca
0.3125,3.16a,puruṣam atikaivalyam,5.11b,śivaṅ kaivalyam acyutam
0.3125,2.9b,śivaṅ kaivalyam ādhikam,3.16a,puruṣam atikaivalyam
0.3125,2.8b,niścalañ ca nirāmayam,4.38b,nirapekṣañ ca nirmalam
0.3125,2.16d,śiva-m-eko ’dhitiṣṭhati,3.65d,śivadevo ’dhigacchati
0.3125,11.86a,ācāraṁ byaktakam idam,11.86c,ācārañ ca bratam idam
0.3125,11.31b,bāyubhūtas sadāśivaḥ,11.66c,bāyubhūtaś śivo jñeyaḥ
0.3125,11.26d,bāyubhūtas sadāśivaḥ,11.66c,bāyubhūtaś śivo jñeyaḥ
0.3125,11.24a,pittasthāna-viṣa-naśyet,11.80d,pittasthānam anuttamam
0.3125,1.4d,śivāṅgadhyānam amṛtam,2.11c,śivam anādimadhyāntam
0.3125,1.28b,śāntaṁ paramanirmalam,4.9c,nirmitaṁ paramānandam
0.3125,1.28b,śāntaṁ paramanirmalam,11.87d,antaṁ paramasaṅjñakam
0.3125,1.18b,śivaṅ kaivalyam acyutam,3.16a,puruṣam atikaivalyam
0.3125,1.16a,idānīṁsampravakṣyāmi,3.29a,ante sāraṁ pravakṣyāmi
0.3103448275862069,9.1c,bhāṣitāni vidhānāni,9.2c,bhāṣitāni purānyeṣām
0.3103448275862069,8.7c,sakalaniṣkalam bhasmam,9.38d,sakalan niṣkalan tathā
0.3103448275862069,8.7c,sakalaniṣkalam bhasmam,11.47b,sakalan niṣkalan tathā
0.3103448275862069,8.11c,śāntadāntāya śiṣyāya,11.37b,na śiṣyāya kadā cana
0.3103448275862069,8.10a,idaṁ jñānam mahādevi,11.32a,parimāṇaṁ mahādevi
0.3103448275862069,7.12b,vedi karatalan tathā,9.38d,sakalan niṣkalan tathā
0.3103448275862069,7.12b,vedi karatalan tathā,11.47b,sakalan niṣkalan tathā
0.3103448275862069,5.21c,manovikalpanirbāṇam,11.81a,etat paramanirbāṇam
0.3103448275862069,4.59a,sadbhāvaṁ sadasadbhāvam,4.59d,na sadbhāvam anādhikam
0.3103448275862069,4.59a,sadbhāvaṁ sadasadbhāvam,4.59c,naiva sadbhāvam atulam
0.3103448275862069,4.53b,parameśvarasaṅjñakam,11.73b,śive paramasaṅjñake
0.3103448275862069,4.4b,sadasadātmalakṣaṇam,11.32d,sasukhaduḥkhalakṣaṇam
0.3103448275862069,4.40d,jarāmṛtyuvivarjanaḥ,4.47a,janmamṛtyujarāhīnaḥ
0.3103448275862069,4.37b,aṣṭaguṇāmitaprabhaḥ,4.41d,cākarāmitasuprabhaḥ
0.3103448275862069,3.81b,paraṁstho parameśvaraḥ,4.53b,parameśvarasaṅjñakam
0.3103448275862069,3.4a,tatas taijasā evāsīt,3.5a,tata ākāśam evāsīt
0.3103448275862069,3.3d,raktavarṇa-rajomayam,3.4b,kṛṣṇavarṇa-tamomayam
0.3103448275862069,2.6c,’vyaktaṁ sarveṣu bhūteṣu,3.69a,teṣu sarveṣu sattveṣu
0.3103448275862069,2.10c,agarbhajanmamaraṇam,4.41a,garbhajanmajarāhīnaḥ
0.3103448275862069,2.10c,agarbhajanmamaraṇam,4.36c,garbhajanmajarāhīnaḥ
0.3103448275862069,11.70b,hṛdayañ ca sadāśivam,11.88b,anta-devo sadāśivam
0.3103448275862069,11.32a,parimāṇaṁ mahādevi,11.47a,evaṁ jñātvā mahādevi
0.3103448275862069,11.32a,parimāṇaṁ mahādevi,11.45a,idaṁ jñānam mahādevi
0.3103448275862069,11.32a,parimāṇaṁ mahādevi,11.33a,evaṁ jñānam mahādevi
0.3103448275862069,11.29b,śiṣyo vāpi varānane,11.66d,na sandeho varānane
0.3103448275862069,11.24d,sukhalakṣaṇam eva ca,11.91d,praṇavam ekam eva ca
0.3103448275862069,1.20d,parameśvarasaṁjñakam,3.81b,paraṁstho parameśvaraḥ
0.3103448275862069,1.20c,paramātmā mahādevam,11.64c,paramātmā nāsike ca
0.3103448275862069,1.20a,etat paramanirbāṇam,5.21c,manovikalpanirbāṇam
0.3076923076923077,7.28d,viddhi viddhi varānane,11.62d,ekabhūtaṁ varānane
0.3076923076923077,5.35a,sadbuddhiḥ jāgram ity uktam,7.6a,oṅkāraṁ rudram ity uktam
0.3076923076923077,3.69a,teṣu sarveṣu sattveṣu,5.18a,antaḥsarveṣu bhūteṣu
0.3055555555555556,8.13c,yo jñātvā na punarjanmaḥ,11.60b,na punarjanmakaṁ brajet
0.3055555555555556,7.8d,dhūma-rudras tathaiva ca,7.25b,sthiti-viṣṇuḥ tathaiva ca
0.3055555555555556,7.4c,brahmā viṣṇu śivaś caiva,9.38a,brahmā viṣṇuḥ maheśvaraḥ
0.3055555555555556,7.4c,brahmā viṣṇu śivaś caiva,11.55c,brahmā viṣṇu-tathā rudraḥ
0.3055555555555556,7.25b,sthiti-viṣṇuḥ tathaiva ca,10.9b,śūnye girau tathaiva ca
0.3055555555555556,7.22b,svāhā patnī tathaiva ca,7.25b,sthiti-viṣṇuḥ tathaiva ca
0.3055555555555556,7.22b,svāhā patnī tathaiva ca,11.52b,vaiśya-śūdras tathaiva ca
0.3055555555555556,5.46a,na kiñcitjñāna-tatsarvam,11.44a,idaṁ jñānan tu tatsarvam
0.3055555555555556,5.28d,svayaṁ śuddhaṁ svayam bhavet,5.32d,svayaṁ śuddhātinirmalam
0.3055555555555556,5.17c,sarvāṅge nirmalaṁ śuddham,5.22b,śuddhaṁ paramanirmalam
0.3055555555555556,4.55a,bhūmeḥ guṇañ jalaṅguṇyam,4.56a,bhūmeḥ guṇan tribhuvanam
0.3055555555555556,4.11d,trailokyam iti saṁjñikam,4.15a,trailokyam evaikaprāṇaḥ
0.3055555555555556,3.72a,tattvāni saṅharet bhūyaḥ,3.74c,paścāt saṅharate bhūyaḥ
0.3055555555555556,3.32c,spṛṣṭavyam adhibhūtañ ca,3.39c,gṛhyamāno ’dhibhūtaś ca
0.3055555555555556,3.28c,yad etat maṇḍalaṁ śakraḥ,4.56b,bhautikaṁ śakramaṇḍalam
0.3055555555555556,3.28c,yad etat maṇḍalaṁ śakraḥ,4.11c,svaḥlokaṁ śakramaṇḍalam
0.3055555555555556,3.24c,trividhaṁ śakramaṇḍalam,3.28c,yad etat maṇḍalaṁ śakraḥ
0.3055555555555556,3.14a,vījāṅkuran tu tanmātram,4.3b,tanmātran taijasaṅ gatam
0.3055555555555556,2.5a,satyalokan tathā rudraḥ,11.55c,brahmā viṣṇu-tathā rudraḥ
0.3055555555555556,2.10b,kaivalyam paramañ chivam,5.39b,paśyec chivam idaṁ param
0.3055555555555556,11.36c,idaṁ jñānañ ca siddhāntam,11.74c,etat siddhāntatattvañ ca
0.3055555555555556,11.35c,dehi jñānañ ca siddhāntam,11.74c,etat siddhāntatattvañ ca
0.3055555555555556,11.34a,śaivasiddhāntaka-jñānam,11.36c,idaṁ jñānañ ca siddhāntam
0.3055555555555556,11.34a,śaivasiddhāntaka-jñānam,11.35c,dehi jñānañ ca siddhāntam
0.3055555555555556,10.9b,śūnye girau tathaiva ca,11.52b,vaiśya-śūdras tathaiva ca
0.30434782608695654,1.1c,devadeva mahādeva,3.63c,adhidevo mahādevaḥ
0.30434782608695654,1.1c,devadeva mahādeva,2.18c,bhūte bhūte mahādevaḥ
0.30303030303030304,8.8b,jñānadehātiniṣkalam,9.1b,śuddhajñānaṁ tu niṣkalam
0.30303030303030304,5.33a,sadbuddhiḥ sadasadbuddhiḥ,5.35a,sadbuddhiḥ jāgram ity uktam
0.30303030303030304,5.10f,manaḥ śūnyam vinaśyati,5.27d,manaḥ śūnyasamarpitaḥ
0.30303030303030304,4.76a,pṛthivī salilan tejaḥ,5.22d,pṛthivyāṁ vā salila-vai
0.30303030303030304,4.6a,bhārūpaṁ śūnyam atyantam,4.50c,līna-hi līnam atyantam
0.30303030303030304,4.66c,tato daśaguṇaṁ proktam,4.67c,tataḥ paran daśaguṇam
0.30303030303030304,4.65a,tato daśaguṇam vindyāt,4.67c,tataḥ paran daśaguṇam
0.30303030303030304,4.58b,nabhoguṇam idam viduḥ,4.75d,sarveṣāṁ triguṇam viduḥ
0.30303030303030304,4.41b,kleśasaṅghavivarjitaḥ,4.50d,’kṣaramantravivarjitaḥ
0.30303030303030304,4.25c,vibhājyam adhibhūtañ ca,11.26c,nāsikāgre vibhūtañ ca
0.30303030303030304,4.13c,śivam vā kāraṇacyutam,5.11b,śivaṅ kaivalyam acyutam
0.30303030303030304,3.82c,śivātmā bhavate sarve,3.83c,yathā sambhavate sarvam
0.30303030303030304,3.69b,śiva eko ’dhitiṣṭhati,11.69d,śivasthānaṁ pratiṣṭhati
0.30303030303030304,3.56d,mārutaś cābhitṛptyate,3.63d,kāraṇatve ’bhitṛptyate
0.30303030303030304,3.35a,gandhatanmātrato bhūmiḥ,3.40a,rūpatanmātrato pāyuḥ
0.30303030303030304,3.33a,rūpatanmātrato vahniḥ,3.42a,gandhatanmātrato pādau
0.30303030303030304,3.33a,rūpatanmātrato vahniḥ,3.39a,sparśatanmātrato jātaḥ
0.30303030303030304,3.32a,sparśatanmātrato bāyuḥ,3.33a,rūpatanmātrato vahniḥ
0.30303030303030304,3.13d,bhautikā nābhir ucyate,3.14d,gauṇikā kukṣir ucyate
0.30303030303030304,2.9c,anādimadhyamāntaś ca,3.39c,gṛhyamāno ’dhibhūtaś ca
0.30303030303030304,2.6a,akāran nirmalaṁ śūnyam,4.42d,śūnyaṁ paramanirmalam
0.30303030303030304,2.6a,akāran nirmalaṁ śūnyam,4.10c,teṣām ekācalaṁ śūnyam
0.30303030303030304,2.20d,prāpnoti paramaṅ gatim,4.48d,dehasya paramaṅ gataḥ
0.30303030303030304,2.16d,śiva-m-eko ’dhitiṣṭhati,11.69d,śivasthānaṁ pratiṣṭhati
0.30303030303030304,2.12d,paran nirbāṇam acyutam,5.21b,nirbāṇam paramaṁ padam
0.30303030303030304,2.11a,sūkṣmam atyanta-paramam,11.80a,ānandaṁ paramaṁ sūkṣmam
0.30303030303030304,11.56a,śṛṇoti śaivasiddhāntam,11.87a,evam akṣarasiddhāntam
0.30303030303030304,11.56a,śṛṇoti śaivasiddhāntam,11.77a,evam akṣarasiddhāntam
0.30303030303030304,1.2b,śivāṅgatve nirīkṣyate,1.5d,mūrdhāntari nirīkṣyate
0.30303030303030304,1.27a,puruṣo vai mahābrahma,3.11c,caitanye puruṣo brahma
0.30303030303030304,1.21c,dhyātvā mahāprayatnena,4.14a,śrutvā manasi yatnena
0.30303030303030304,1.19d,paran nirbāṇam avyayam,5.21b,nirbāṇam paramaṁ padam
0.30303030303030304,1.18b,śivaṅ kaivalyam acyutam,4.13c,śivam vā kāraṇacyutam
0.30303030303030304,1.15d,tubhyaṁ sarvam aśeṣataḥ,5.32a,sarvatattvam aśeṣeṇa
0.3,8.1d,jalaṁ vāyutam eva ca,8.12d,guṇalakṣaṇam eva ca
0.3,8.10a,idaṁ jñānam mahādevi,11.28a,saptalokaṁ mahādevi
0.3,5.10d,niṣkalan tadanantaram,9.38d,sakalan niṣkalan tathā
0.3,5.10d,niṣkalan tadanantaram,11.47b,sakalan niṣkalan tathā
0.3,4.8b,prayāti paramaṁ padam,4.59b,asadbhavaṁ paraṁ padam
0.3,4.53b,parameśvarasaṅjñakam,11.63d,makārākṣarasaṅjñakaḥ
0.3,4.49d,ukāram paramaṁ padam,5.46d,nirānandam idaṁ param
0.3,4.35d,sūkṣmaṁ sūkṣmataraṁ param,4.49c,akāraṁ paramaṁ śūnyam
0.3,4.34d,tapolokam anāmayam,4.40c,tapolokasthito nityam
0.3,4.10a,oṁkāram atyantapadam,4.50c,līna-hi līnam atyantam
0.3,3.63b,puruṣo vā nigadyate,4.7b,brahmeśānī nigadyate
0.3,3.63b,puruṣo vā nigadyate,4.31b,viṣṇulokan nigadyate
0.3,3.30a,mānaso me ’dhidevataḥ,3.32d,ākāśam adhidevatam
0.3,3.1c,tataḥ puruṣa evāsīt,3.4a,tatas taijasā evāsīt
0.3,2.15b,vyāpī sarvaśarīriṣu,3.53c,ete sarvaśarīrākhyam
0.3,2.15a,tathā jñātvā mahādevaḥ,3.63c,adhidevo mahādevaḥ
0.3,2.15a,tathā jñātvā mahādevaḥ,2.18c,bhūte bhūte mahādevaḥ
0.3,2.13a,śivaṁ paramanirbāṇam,5.21c,manovikalpanirbāṇam
0.3,11.47a,evaṁ jñātvā mahādevi,11.51a,varṇabhedā mahādevi
0.3,11.31b,bāyubhūtas sadāśivaḥ,11.32b,nāsikāgre sadāśivaḥ
0.3,11.28a,saptalokaṁ mahādevi,11.81c,mokṣakaṁkṣī mahādevi
0.3,11.28a,saptalokaṁ mahādevi,11.47a,evaṁ jñātvā mahādevi
0.3,11.28a,saptalokaṁ mahādevi,11.45a,idaṁ jñānam mahādevi
0.3,11.28a,saptalokaṁ mahādevi,11.33a,evaṁ jñānam mahādevi
0.3,11.26d,bāyubhūtas sadāśivaḥ,11.32b,nāsikāgre sadāśivaḥ
0.3,11.25b,nāsikāgre sadāśivam,11.70b,hṛdayañ ca sadāśivam
0.3,1.30a,dvividhaś ca mahādevaḥ,3.63c,adhidevo mahādevaḥ
0.3,1.30a,dvividhaś ca mahādevaḥ,2.18c,bhūte bhūte mahādevaḥ
0.3,1.11a,jñānavidā mahādevaḥ,8.10a,idaṁ jñānam mahādevi
0.3,1.11a,jñānavidā mahādevaḥ,11.47a,evaṁ jñātvā mahādevi
0.3,1.11a,jñānavidā mahādevaḥ,11.45a,idaṁ jñānam mahādevi
0.3,1.11a,jñānavidā mahādevaḥ,11.31a,etat jñānam mahādevi
0.2972972972972973,9.20c,mantrāṇām uttamaṅ kiñ ca,9.23b,mudrāṇāṁ mantram uttamam
0.2972972972972973,7.25b,sthiti-viṣṇuḥ tathaiva ca,11.52b,vaiśya-śūdras tathaiva ca
0.2972972972972973,7.22b,svāhā patnī tathaiva ca,11.90b,antaṁ prabhus tathaiva ca
0.2972972972972973,5.29b,svayam indradhanuś śuciḥ,5.48b,śuddham indradhanur yathā
0.2972972972972973,4.9d,brahmākṣaran nigadyate,7.8b,kāṣṭhaṁ brahmākṣaran tathā
0.2972972972972973,4.6d,niṣkalaḥ prabhur ucyate,4.44d,nirbāṇan niṣkalaṁ prabhuḥ
0.2972972972972973,4.15c,bhūmyapo bhūr iti jñeyaḥ,11.90a,siddhaṁ vibhur iti jñeyaḥ
0.2972972972972973,11.89a,siddhaṅ kriyā iti proktam,11.91c,antaṁ śivam iti proktam
0.2972972972972973,10.9b,śūnye girau tathaiva ca,11.90b,antaṁ prabhus tathaiva ca
0.2972972972972973,1.30d,mokṣaṁ śivapadam brajet,5.53d,yo jñātvā sa śivam brajet
0.2962962962962963,7.28d,viddhi viddhi varānane,11.66d,na sandeho varānane
0.2962962962962963,4.59a,sadbhāvaṁ sadasadbhāvam,4.59b,asadbhavaṁ paraṁ padam
0.2962962962962963,11.54d,saṅsārāni varānane,11.62d,ekabhūtaṁ varānane
0.2962962962962963,1.31a,dine dine mahāyogī,4.8a,etat jñātvā mahāyogī
0.2962962962962963,1.1c,devadeva mahādeva,1.30a,dvividhaś ca mahādevaḥ
0.29411764705882354,9.47c,vinduḥ pralīyate nāde,11.72a,viṣṇau pralīyate rudraḥ
0.29411764705882354,8.10b,sarvatattvaviśeṣitam,11.56b,sarvatattvaphalaṁ bhavet
0.29411764705882354,5.4c,śūnyam atyantakaivalyam,5.11b,śivaṅ kaivalyam acyutam
0.29411764705882354,5.32a,sarvatattvam aśeṣeṇa,11.56b,sarvatattvaphalaṁ bhavet
0.29411764705882354,4.66a,tato daśaguṇaḥ krauñcaḥ,4.67c,tataḥ paran daśaguṇam
0.29411764705882354,4.63d,samudraḥ parikīrtitaḥ,11.75d,saptabhedaḥ prakīrtitaḥ
0.29411764705882354,4.61d,saptadvīpaḥ prakīrtitaḥ,4.63d,samudraḥ parikīrtitaḥ
0.29411764705882354,4.5a,acintyam atidurjñeyam,4.42c,durjñeyaṁ durvicintyañ ca
0.29411764705882354,4.57d,pauruṣam paramaṁ smṛtam,8.4b,guhyād guhyatamaṁ smṛtam
0.29411764705882354,4.57d,pauruṣam paramaṁ smṛtam,5.21b,nirbāṇam paramaṁ padam
0.29411764705882354,4.55b,bāhnibāyuguṇan tathā,4.57c,bāyuguṇan tu saṅjño ’yam
0.29411764705882354,4.52a,etat śūnyapadaṁ vindyāt,5.32b,yadi śūnyapadaṁ manaḥ
0.29411764705882354,4.50a,makāram paramaṁ divyam,4.57d,pauruṣam paramaṁ smṛtam
0.29411764705882354,4.35a,bhārūpaṁ nirmalaṁ śūnyam,4.42d,śūnyaṁ paramanirmalam
0.29411764705882354,4.34c,tataḥ paraṁ mahāsūkṣmam,4.67c,tataḥ paran daśaguṇam
0.29411764705882354,4.29d,pañcavarga-prakīrtitaḥ,4.61d,saptadvīpaḥ prakīrtitaḥ
0.29411764705882354,4.29d,pañcavarga-prakīrtitaḥ,11.86d,śīla-dharmaḥ prakīrtitaḥ
0.29411764705882354,4.29d,pañcavarga-prakīrtitaḥ,11.75d,saptabhedaḥ prakīrtitaḥ
0.29411764705882354,4.29d,pañcavarga-prakīrtitaḥ,11.63b,viṣṇujñānaṁ prakīrtitaḥ
0.29411764705882354,4.29c,vaiṣṇavaṁ paramasthānam,9.23d,kūṭānāṁ praṇavaṁ param
0.29411764705882354,4.29b,traiguṇyañ ca nigadyate,7.3b,sthitir eva nigadyate
0.29411764705882354,4.25d,śivatvan te prakīrtitaḥ,4.29d,pañcavarga-prakīrtitaḥ
0.29411764705882354,4.24c,abhimāno ’dhibhūtaś ca,4.25c,vibhājyam adhibhūtañ ca
0.29411764705882354,4.16c,saptadvīpaṁ samudrañ ca,4.68a,samudrañ ca surāpāṇam
0.29411764705882354,4.10d,śṛṇu sarvaṁ viśeṣataḥ,11.28d,tat sarvam apy aśeṣataḥ
0.29411764705882354,4.10c,teṣām ekācalaṁ śūnyam,4.35a,bhārūpaṁ nirmalaṁ śūnyam
0.29411764705882354,3.56d,mārutaś cābhitṛptyate,3.59b,pāṇīndrāpy abhitṛptyate
0.29411764705882354,3.46d,pañcadhā salilaṁ smṛtam,5.34b,paraṁ sarvapadaṁ smṛtam
0.29411764705882354,3.44a,pṛthivī salilañ cāgniḥ,5.22d,pṛthivyāṁ vā salila-vai
0.29411764705882354,3.40c,utsargam adhibhūtañ ca,4.24c,abhimāno ’dhibhūtaś ca
0.29411764705882354,3.39a,sparśatanmātrato jātaḥ,3.42a,gandhatanmātrato pādau
0.29411764705882354,3.32a,sparśatanmātrato bāyuḥ,3.42a,gandhatanmātrato pādau
0.29411764705882354,3.31a,śabdatanmātrato vyomaḥ,3.42a,gandhatanmātrato pādau
0.29411764705882354,3.31a,śabdatanmātrato vyomaḥ,3.32a,sparśatanmātrato bāyuḥ
0.29411764705882354,3.2b,sūkṣma-nityam atīndriyaḥ,5.10e,evam atīndriyaṁ param
0.29411764705882354,3.20a,+saptadvīpaṁ samudrañ ca,4.68a,samudrañ ca surāpāṇam
0.29411764705882354,3.18a,etat pañcapadaṁ proktam,4.52d,etat maheśvaraṁ padam
0.29411764705882354,2.7a,atyantanirmalañ chūnyam,5.36b,oṁkāraṁ śūnyanirmalam
0.29411764705882354,2.6a,akāran nirmalaṁ śūnyam,5.41d,śūnyam atyantanirmalam
0.29411764705882354,1.27c,sphaṭikasya mahāsūkṣmaḥ,4.37c,viśvayajñamahāsūkṣmaḥ
